TripId,StopId,StopSequence,ArrivalDelay,ArrivalTime,DepartureDelay,DepartureTime,ScheduleRelationship
261502870,9098639,16.0,87.0,,87.0,,Scheduled
285685096,1201304,,,,0.0,,Scheduled
285689478,846321,,,,0.0,,Scheduled
285424016,9033817,,,,0.0,,Scheduled
285536867,8000023,,,,0.0,,Scheduled
285906513,110051,,,,0.0,,Scheduled
285538246,9071612,,,,0.0,,Scheduled
285905262,990042,,,,0.0,,Scheduled
285421227,9093627,,,,0.0,,Scheduled
285556102,9057819,,,,0.0,,Scheduled
267214488,9065598,6.0,55.0,,120.0,,Scheduled
283802964,9000412,,,,0.0,,Scheduled
285901238,908256,,,,0.0,,Scheduled
283313676,9013962,,,,0.0,,Scheduled
285691712,846203,,,,0.0,,Scheduled
285468634,8000152,,,,60.0,,Scheduled
285537181,9049320,,,,0.0,,Scheduled
285662056,1201043,,,,0.0,,Scheduled
285525713,9051354,6.0,-60.0,,0.0,,Scheduled
285561946,9049079,,,,0.0,,Scheduled
285218111,9093709,,,,0.0,,Scheduled
285525233,8010066,,,,0.0,,Scheduled
285674959,1208739,,,,0.0,,Scheduled
258443462,9001453,19.0,120.0,,132.0,,Scheduled
285648503,1200611,,,,0.0,,Scheduled
285218259,9049750,,,,0.0,,Scheduled
285423457,8005535,4.0,120.0,,0.0,,Scheduled
285438363,9066023,,,,0.0,,Scheduled
285423846,8000297,,,,0.0,,Scheduled
285679959,842219,,,,0.0,,Scheduled
279857307,9099599,,,,74.0,,Scheduled
280191539,9013765,16.0,0.0,,24.0,,Scheduled
285902303,995001,19.0,77.0,,139.0,,Scheduled
285907333,908457,,,,0.0,,Scheduled
285888201,992171,,,,0.0,,Scheduled
285738731,9014439,,,,0.0,,Scheduled
285661714,1201226,,,,0.0,,Scheduled
285909467,909354,,,,0.0,,Scheduled
285878513,906641,,,,0.0,,Scheduled
280193954,9082667,45.0,0.0,,12.0,,Scheduled
279370516,9082654,15.0,0.0,,0.0,,Scheduled
285525434,9041699,,,,0.0,,Scheduled
285885844,990101,23.0,,,229.0,,Scheduled
285437561,8002549,,,,0.0,,Scheduled
285909419,909062,11.0,,,7.0,,Scheduled
285904856,906860,,,,0.0,,Scheduled
285523508,9098523,13.0,120.0,,60.0,,Scheduled
285901512,908028,3.0,,,71.0,,Scheduled
285801006,9013968,12.0,-6.0,,0.0,,Scheduled
285467728,8000169,,,,0.0,,Scheduled
285644344,1290235,,,,0.0,,Scheduled
285662668,1200964,,,,0.0,,Scheduled
285649649,1220342,,,,0.0,,Scheduled
285905719,904733,,,,0.0,,Scheduled
285665442,1201119,,,,0.0,,Scheduled
285467387,8000252,,,,0.0,,Scheduled
285905010,908240,,,,0.0,,Scheduled
285438039,8004819,,,,0.0,,Scheduled
285561339,9049079,,,,0.0,,Scheduled
285908530,908294,,,,0.0,,Scheduled
285538187,9013927,,,,0.0,,Scheduled
282130619,9031198,32.0,60.0,,60.0,,Scheduled
255948513,9067577,,,,0.0,,Scheduled
285537271,9089597,,,,0.0,,Scheduled
280190955,9014165,14.0,-6.0,,0.0,,Scheduled
254151465,3475218,,,,0.0,,Scheduled
277255518,9047099,8.0,-284.0,,-282.0,,Scheduled
283317191,9077676,,,,0.0,,Scheduled
285533793,9340000,,,,0.0,,Scheduled
285421354,9014316,,,,0.0,,Scheduled
283819358,9013697,22.0,80.0,,80.0,,Scheduled
285538210,8000268,8.0,-60.0,,60.0,,Scheduled
285672728,1202156,,,,0.0,,Scheduled
285663171,1206204,30.0,742.0,,682.0,,Scheduled
285437705,9046671,,,,0.0,,Scheduled
285555930,9057819,4.0,0.0,,60.0,,Scheduled
285555924,8002549,,,,0.0,,Scheduled
285467621,9067639,,,,0.0,,Scheduled
285421230,9000647,4.0,60.0,,0.0,,Scheduled
285525625,8010256,,,,0.0,,Scheduled
283313754,9013856,,,,0.0,,Scheduled
285901164,904221,1.0,,,145.0,,Scheduled
280188534,9013778,24.0,0.0,,24.0,,Scheduled
285525276,8011689,31.0,240.0,,180.0,,Scheduled
285438030,9051381,7.0,0.0,,0.0,,Scheduled
285645435,1260297,,,,0.0,,Scheduled
280189303,9013877,28.0,-12.0,,0.0,,Scheduled
283316387,9044192,,,,0.0,,Scheduled
285685414,1203165,,,,0.0,,Scheduled
285421655,9013927,,,,0.0,,Scheduled
285888208,993033,15.0,122.0,,136.0,,Scheduled
285423584,8002539,,,,0.0,,Scheduled
256653127,9044772,35.0,-73.0,,-42.0,,Scheduled
285561128,8002549,,,,0.0,,Scheduled
273203789,706046,,,,0.0,,Scheduled
273198352,705154,,,,0.0,,Scheduled
285525362,8000049,,,,0.0,,Scheduled
285218229,9093709,,,,0.0,,Scheduled
285660636,1200932,3.0,466.0,,466.0,,Scheduled
285437703,9046671,,,,0.0,,Scheduled
280189786,9013999,50.0,-12.0,,0.0,,Scheduled
285693121,846612,16.0,-128.0,,0.0,,Scheduled
283317167,9006818,4.0,40.0,,40.0,,Scheduled
285881489,981421,,,,0.0,,Scheduled
284269925,9043502,18.0,1957.0,,1957.0,,Scheduled
285910257,909488,,,,0.0,,Scheduled
285561209,9066023,,,,0.0,,Scheduled
285555945,8002549,,,,0.0,,Scheduled
285888612,993221,27.0,328.0,,88.0,,Scheduled
285683580,1200722,,,,0.0,,Scheduled
285904587,906421,,,,0.0,,Scheduled
285421095,9071612,,,,0.0,,Scheduled
285662243,1201091,,,,0.0,,Scheduled
285561332,9049079,,,,0.0,,Scheduled
285898221,846907,,,,0.0,,Scheduled
275140315,9010742,,,,0.0,,Scheduled
285525711,8000019,,,,0.0,,Scheduled
285901668,990042,,,,0.0,,Scheduled
258444387,9058995,33.0,-75.0,,0.0,,Scheduled
285680393,1202089,,,,0.0,,Scheduled
275140349,9068004,10.0,72.0,,72.0,,Scheduled
285671994,847706,,,,406.0,,Scheduled
279857311,9099591,,,,0.0,,Scheduled
285438224,9101825,,,,0.0,,Scheduled
285468630,8000152,,,,0.0,,Scheduled
285656275,1290178,,,,0.0,,Scheduled
285876895,991631,,,,0.0,,Scheduled
285904979,908240,,,,0.0,,Scheduled
280184541,9013716,48.0,0.0,,24.0,,Scheduled
285885153,900941,,,,0.0,,Scheduled
273206958,706144,,,,0.0,,Scheduled
285893860,971611,,,,255.0,,Scheduled
285681206,1201406,10.0,925.0,,925.0,,Scheduled
285555684,9058104,,,,0.0,,Scheduled
285895489,904795,,,,0.0,,Scheduled
258444560,9005243,,,,0.0,,Scheduled
285663587,1201109,,,,0.0,,Scheduled
285536959,9044660,,,,0.0,,Scheduled
285437693,9046671,,,,0.0,,Scheduled
285739869,9014423,,,,0.0,,Scheduled
283802968,9000412,,,,0.0,,Scheduled
277255218,9096678,7.0,0.0,,0.0,,Scheduled
273206168,705303,,,,0.0,,Scheduled
284763191,705284,,,,0.0,,Scheduled
285690135,846231,1.0,82.0,,82.0,,Scheduled
280972632,705064,38.0,0.0,,30.0,,Scheduled
285468593,8000064,,,,0.0,,Scheduled
285533897,8002549,,,,0.0,,Scheduled
285640076,1200114,28.0,0.0,,0.0,,Scheduled
285879798,904380,,,,0.0,,Scheduled
285682130,1201518,,,,0.0,,Scheduled
285646400,1290178,,,,0.0,,Scheduled
285536697,8000023,8.0,0.0,,60.0,,Scheduled
285880171,991811,,,,0.0,,Scheduled
285900853,994882,,,,0.0,,Scheduled
285525414,8000049,,,,0.0,,Scheduled
285888595,903281,32.0,393.0,,393.0,,Scheduled
285438133,8000092,,,,0.0,,Scheduled
273198336,705154,,,,0.0,,Scheduled
285884219,902821,,,,0.0,,Scheduled
256658280,9081767,7.0,60.0,,60.0,,Scheduled
285525380,8005270,,,,0.0,,Scheduled
285910065,903541,,,,0.0,,Scheduled
255926166,9027445,30.0,300.0,,341.0,,Scheduled
280185839,9014243,24.0,0.0,,30.0,,Scheduled
285900050,903978,,,,0.0,,Scheduled
285420116,8001884,,,,0.0,,Scheduled
280188945,9014244,25.0,10.0,,16.0,,Scheduled
285889217,994779,14.0,119.0,,59.0,,Scheduled
261503340,9003770,,,,0.0,,Scheduled
285802619,9013887,,,,0.0,,Scheduled
285903070,909580,,,,0.0,,Scheduled
285438321,8000023,,,,0.0,,Scheduled
285525257,9057819,,,,0.0,,Scheduled
285555503,8002549,,,,0.0,,Scheduled
285891818,972301,,,,0.0,,Scheduled
285881491,981421,,,,0.0,,Scheduled
285423909,9051354,,,,0.0,,Scheduled
285902261,905018,,,,0.0,,Scheduled
285556069,9057819,,,,0.0,,Scheduled
285420248,9033817,,,,0.0,,Scheduled
277253765,9067964,,,,0.0,,Scheduled
285904292,966641,,,,0.0,,Scheduled
285673396,1202225,,,,0.0,,Scheduled
285421362,9014316,,,,0.0,,Scheduled
285538223,9013927,,,,0.0,,Scheduled
285802547,9013887,22.0,346.0,1686144540.0,,,Scheduled
285538138,8000152,,,,0.0,,Scheduled
283801319,9034078,16.0,0.0,,30.0,,Scheduled
285893431,982921,,,,89.0,,Scheduled
283801250,9012526,9.0,30.0,,30.0,,Scheduled
285681373,1201482,6.0,80.0,,80.0,,Scheduled
273194984,706445,1.0,272.0,,272.0,,Scheduled
285423578,8002539,,,,0.0,,Scheduled
283819341,9101757,,,,0.0,,Scheduled
285438366,9066023,,,,0.0,,Scheduled
285437821,9066023,,,,0.0,,Scheduled
285904082,906491,,,,0.0,,Scheduled
284761077,705284,,,,0.0,,Scheduled
257706089,9000392,15.0,102.0,,102.0,,Scheduled
285899546,903990,6.0,,,0.0,,Scheduled
285880174,991811,,,,0.0,,Scheduled
285523429,8002553,,,,0.0,,Scheduled
285893653,903822,,,,0.0,,Scheduled
285420280,9033817,,,,0.0,,Scheduled
285525780,9033817,,,,0.0,,Scheduled
254151736,3475314,2.0,0.0,,0.0,,Scheduled
285537350,9027253,,,,0.0,,Scheduled
280190020,9014992,32.0,-6.0,,0.0,,Scheduled
285560822,9027253,10.0,60.0,,180.0,,Scheduled
285437956,9066202,3.0,540.0,,540.0,,Scheduled
285525697,9011118,,,,0.0,,Scheduled
285651691,1290365,,,,0.0,,Scheduled
285537416,9049320,,,,0.0,,Scheduled
285675607,1206839,,,,0.0,,Scheduled
285525866,9023280,,,,0.0,,Scheduled
285902887,905678,,,,0.0,,Scheduled
285902795,905678,,,,0.0,,Scheduled
285888926,902661,,,,0.0,,Scheduled
285647929,1220342,,,,0.0,,Scheduled
285663745,1200939,,,,0.0,,Scheduled
285538237,9049817,8.0,0.0,,60.0,,Scheduled
285891570,992761,,,,0.0,,Scheduled
284290237,9069354,,,,0.0,,Scheduled
285561109,8002549,,,,0.0,,Scheduled
285683201,843400,,,,63.0,,Scheduled
285665526,1200857,17.0,869.0,,689.0,,Scheduled
285421891,9067997,,,,0.0,,Scheduled
285672321,1201952,11.0,-38.0,,0.0,,Scheduled
285910188,909402,,,,0.0,,Scheduled
285681638,1201555,,,,312.0,,Scheduled
285525831,9001717,,,,0.0,,Scheduled
285886396,991041,20.0,,,269.0,,Scheduled
284761028,705284,,,,0.0,,Scheduled
283819055,9102760,,,,0.0,,Scheduled
285536864,8000023,,,,0.0,,Scheduled
279000509,9043523,,,,60.0,,Scheduled
285891031,992129,8.0,,,135.0,,Scheduled
285654387,1200350,2.0,0.0,,0.0,,Scheduled
285904836,906421,,,,0.0,,Scheduled
285904932,906906,,,,0.0,,Scheduled
285908196,908000,,,,0.0,,Scheduled
285891195,992311,,,,0.0,,Scheduled
280985794,708403,11.0,30.0,,30.0,,Scheduled
283313751,9013856,,,,0.0,,Scheduled
285537259,9089597,,,,0.0,,Scheduled
283875605,9001451,7.0,0.0,,0.0,,Scheduled
280185093,9013773,38.0,0.0,,24.0,,Scheduled
285737108,9014416,40.0,-14.0,,0.0,,Scheduled
258440356,9026307,2.0,0.0,,0.0,,Scheduled
285885162,990011,33.0,66.0,,6.0,,Scheduled
257705189,9000280,25.0,96.0,,96.0,,Scheduled
280185097,9013773,38.0,0.0,,24.0,,Scheduled
285536786,8000804,,,,0.0,,Scheduled
256660713,9103524,24.0,-66.0,,0.0,,Scheduled
257708262,9000071,16.0,198.0,,198.0,,Scheduled
285525358,8000049,,,,0.0,,Scheduled
285900965,904740,,,,0.0,,Scheduled
285437545,8002549,,,,0.0,,Scheduled
280190616,9013969,29.0,0.0,,18.0,,Scheduled
285537153,9049320,,,,0.0,,Scheduled
285525167,9335001,29.0,60.0,,60.0,,Scheduled
283802912,9099591,,,,0.0,,Scheduled
285906615,907049,,,,0.0,,Scheduled
285438231,9101825,,,,0.0,,Scheduled
284276956,9020372,,,,0.0,,Scheduled
285688314,848500,13.0,62.0,,32.0,,Scheduled
285681714,1201787,,,,0.0,,Scheduled
275140413,9068000,,,,0.0,,Scheduled
285537577,9044660,,,,0.0,,Scheduled
285737526,9014497,,,,0.0,,Scheduled
285438318,8000023,,,,0.0,,Scheduled
285525738,9068990,9.0,180.0,,180.0,,Scheduled
257707970,9000327,26.0,100.0,,100.0,,Scheduled
285467234,8005662,,,,0.0,,Scheduled
282129319,9084011,14.0,60.0,,60.0,,Scheduled
285656274,1290178,,,,0.0,,Scheduled
285685416,1203165,,,,0.0,,Scheduled
285897935,906702,4.0,,,63.0,,Scheduled
280188940,9014244,25.0,0.0,,6.0,,Scheduled
285525533,8005270,,,,0.0,,Scheduled
285523591,9098523,,,,0.0,,Scheduled
285560774,8002549,,,,0.0,,Scheduled
285468501,8002589,,,,0.0,,Scheduled
285490573,8001315,,,,0.0,,Scheduled
283801432,9034015,16.0,30.0,,30.0,,Scheduled
285438413,9046671,,,,0.0,,Scheduled
285665781,1201158,,,,391.0,,Scheduled
285910258,909488,,,,0.0,,Scheduled
280184085,9013963,27.0,-12.0,,0.0,,Scheduled
285885513,990011,,,,0.0,,Scheduled
285907433,908110,,,,0.0,,Scheduled
285675097,1208656,,,,0.0,,Scheduled
282135622,9096500,,,,0.0,,Scheduled
285884792,950971,,,,0.0,,Scheduled
285655608,840106,,,,0.0,,Scheduled
285560808,8002549,,,,0.0,,Scheduled
285561863,8002549,,,,0.0,,Scheduled
285661476,1209155,,,,0.0,,Scheduled
262959309,9089401,,,,0.0,,Scheduled
285897931,906718,,,,0.0,,Scheduled
273198374,705154,,,,0.0,,Scheduled
285536774,8000804,,,,0.0,,Scheduled
285561794,9027253,,,,0.0,,Scheduled
285894016,981811,,,,0.0,,Scheduled
285891572,992761,,,,0.0,,Scheduled
273204768,706063,,,,0.0,,Scheduled
261501838,9078890,,,,0.0,,Scheduled
285663596,1201109,,,,0.0,,Scheduled
283801052,9033935,29.0,267.0,,267.0,,Scheduled
285437973,9017279,,,,0.0,,Scheduled
285901670,990042,,,,0.0,,Scheduled
285523393,9066926,,,,0.0,,Scheduled
285682724,1201513,4.0,61.0,,61.0,,Scheduled
285902836,905782,,,,0.0,,Scheduled
267208434,3475171,,,,0.0,,Scheduled
279009909,9078171,6.0,0.0,,-30.0,,Scheduled
285423732,8000036,,,,0.0,,Scheduled
285536665,8002549,,,,0.0,,Scheduled
285537173,9049320,,,,0.0,,Scheduled
285897584,906308,1.0,,,62.0,,Scheduled
280188699,9014243,17.0,0.0,,18.0,,Scheduled
285468505,8002589,,,,0.0,,Scheduled
285438297,8000023,,,,0.0,,Scheduled
285643765,1201670,39.0,0.0,,0.0,,Scheduled
273204946,706265,,,,0.0,,Scheduled
283261540,9016763,3.0,0.0,,0.0,,Scheduled
285438353,9066023,,,,0.0,,Scheduled
261503802,9098641,,,,0.0,,Scheduled
275140583,9049572,,,,0.0,,Scheduled
266372975,9015205,,,,0.0,,Scheduled
285876506,902941,,,,0.0,,Scheduled
285662162,841200,,,,0.0,,Scheduled
273195802,708336,1.0,-33.0,,0.0,,Scheduled
285902417,905790,,,,0.0,,Scheduled
285525564,8010256,,,,0.0,,Scheduled
285898061,993121,16.0,,,66.0,,Scheduled
285903350,905626,,,,0.0,,Scheduled
285877555,902641,,,,0.0,,Scheduled
285737186,9014450,14.0,131.0,,131.0,,Scheduled
283317466,9013976,,,,0.0,,Scheduled
285525442,9041699,,,,0.0,,Scheduled
254160144,3480852,15.0,-123.0,,0.0,,Scheduled
278996950,9031047,8.0,-69.0,,0.0,,Scheduled
281357485,9089046,,,,0.0,,Scheduled
285555519,8002549,,,,0.0,,Scheduled
285642823,844507,,,,0.0,,Scheduled
273196840,706398,,,,0.0,,Scheduled
285739114,9014346,,,,0.0,,Scheduled
275140456,9068025,29.0,86.0,,86.0,,Scheduled
255947104,9019747,32.0,0.0,,0.0,,Scheduled
285537550,9049320,6.0,480.0,,540.0,,Scheduled
285888772,983461,,,,0.0,,Scheduled
285561858,8002549,,,,0.0,,Scheduled
262959334,9060539,7.0,76.0,,76.0,,Scheduled
285437713,9046671,,,,0.0,,Scheduled
285438315,8000023,,,,0.0,,Scheduled
285525794,9051354,,,,0.0,,Scheduled
280189301,9013877,28.0,-12.0,,0.0,,Scheduled
285896512,994779,,,,0.0,,Scheduled
285523341,9039654,,,,0.0,,Scheduled
256652864,9044686,15.0,0.0,,0.0,,Scheduled
285660599,1200889,,,,0.0,,Scheduled
285889215,994380,,,,0.0,,Scheduled
285538261,9013927,9.0,300.0,,360.0,,Scheduled
285561210,9066023,,,,0.0,,Scheduled
285909781,909242,,,,0.0,,Scheduled
285908789,990042,,,,0.0,,Scheduled
285560776,9049079,7.0,120.0,,180.0,,Scheduled
285899953,905900,,,,0.0,,Scheduled
285676647,1202034,12.0,140.0,,140.0,,Scheduled
285537291,9089597,,,,0.0,,Scheduled
278998271,9022752,2.0,60.0,,60.0,,Scheduled
275140370,9068017,,,,0.0,,Scheduled
285438063,8002553,,,,0.0,,Scheduled
285904136,906491,,,,0.0,,Scheduled
281357285,9007519,,,,0.0,,Scheduled
257705690,9000700,31.0,585.0,,585.0,,Scheduled
256743511,3485219,3.0,60.0,,60.0,,Scheduled
285800430,9013665,5.0,0.0,,18.0,,Scheduled
285536973,9044660,,,,0.0,,Scheduled
283801132,9034091,8.0,30.0,,30.0,,Scheduled
285537996,8000152,,,,0.0,,Scheduled
265759764,9015209,,,,0.0,,Scheduled
285641806,1290409,22.0,0.0,,0.0,,Scheduled
285525653,9068704,,,,0.0,,Scheduled
285525207,8010066,,,,0.0,,Scheduled
285904287,966641,,,,0.0,,Scheduled
285688847,846131,,,,0.0,,Scheduled
283316331,9047230,,,,0.0,,Scheduled
285907282,908012,,,,0.0,,Scheduled
285900694,994779,,,,0.0,,Scheduled
283801359,9034014,23.0,30.0,,30.0,,Scheduled
285468065,8000871,,,,0.0,,Scheduled
285663318,890103,,,,0.0,,Scheduled
285523272,9046671,,,,0.0,,Scheduled
285423456,8000036,,,,0.0,,Scheduled
273206632,705571,,,,0.0,,Scheduled
282136644,9027499,12.0,-27.0,,83.0,,Scheduled
275137011,9091905,,,,0.0,,Scheduled
285903804,982921,,,,0.0,,Scheduled
285689098,846503,,,,0.0,,Scheduled
262960350,9067591,,,,0.0,,Scheduled
285689884,846203,,,,0.0,,Scheduled
266835963,9026328,,,,0.0,,Scheduled
285879802,904380,,,,0.0,,Scheduled
260902557,9010742,,,,0.0,,Scheduled
285689927,1200617,,,,0.0,,Scheduled
254153497,3475328,5.0,60.0,,60.0,,Scheduled
285490634,8007843,13.0,60.0,,0.0,,Scheduled
285536851,8000023,,,,0.0,,Scheduled
285437918,9017279,,,,0.0,,Scheduled
262959665,9049821,,,,0.0,,Scheduled
285537330,9027253,,,,0.0,,Scheduled
285525378,8005270,,,,0.0,,Scheduled
282136283,9027499,,,,0.0,,Scheduled
285525528,8005270,,,,0.0,,Scheduled
280186131,9014155,21.0,0.0,,30.0,,Scheduled
285889993,962501,,,,0.0,,Scheduled
279009981,9078170,2.0,0.0,,0.0,,Scheduled
285900312,904810,,,,0.0,,Scheduled
255948476,9067577,,,,0.0,,Scheduled
261503116,9003772,,,,0.0,,Scheduled
285639881,1200114,31.0,0.0,,0.0,,Scheduled
285909241,909110,,,,0.0,,Scheduled
280979653,708543,37.0,0.0,,20.0,,Scheduled
285647932,1220342,,,,87.0,,Scheduled
285905168,990042,,,,0.0,,Scheduled
260902656,9000911,1.0,137.0,,137.0,,Scheduled
285906366,110051,,,,0.0,,Scheduled
283316153,9003861,,,,0.0,,Scheduled
285900204,904878,13.0,,,133.0,,Scheduled
285877310,991381,,,,0.0,,Scheduled
285673185,1206201,,,,0.0,,Scheduled
280591580,9100970,19.0,0.0,,0.0,,Scheduled
283801430,9034014,24.0,30.0,,30.0,,Scheduled
282135810,9031131,2.0,60.0,,60.0,,Scheduled
255948174,9013925,,,,0.0,,Scheduled
262959243,9089379,,,,0.0,,Scheduled
283268480,9000030,30.0,136.0,,240.0,,Scheduled
285420284,9033817,,,,0.0,,Scheduled
285909507,909328,,,,0.0,,Scheduled
285525361,8000049,,,,0.0,,Scheduled
285898598,990042,,,,0.0,,Scheduled
285654392,1200350,2.0,0.0,,0.0,,Scheduled
285421307,9013927,7.0,120.0,,60.0,,Scheduled
261501802,9000412,,,,0.0,,Scheduled
285555219,9066582,,,,0.0,,Scheduled
262959746,9049821,,,,0.0,,Scheduled
285525585,9033817,,,,0.0,,Scheduled
285906032,907472,3.0,,,183.0,,Scheduled
285468042,8000871,,,,0.0,,Scheduled
285660514,1200899,,,,0.0,,Scheduled
285908784,990042,,,,0.0,,Scheduled
285525367,8005270,,,,0.0,,Scheduled
285419945,8000193,,,,0.0,,Scheduled
256794260,9015402,6.0,0.0,,0.0,,Scheduled
285523576,9098523,,,,0.0,,Scheduled
280186647,9013905,31.0,0.0,,42.0,,Scheduled
280193135,9013905,57.0,0.0,,6.0,,Scheduled
285885148,900941,,,,0.0,,Scheduled
284276648,9020362,,,,0.0,,Scheduled
280185512,9013864,24.0,0.0,,18.0,,Scheduled
261502868,9007387,,,,0.0,,Scheduled
280193369,9014237,41.0,-12.0,,0.0,,Scheduled
285645256,1200028,,,,0.0,,Scheduled
285525370,8005270,,,,0.0,,Scheduled
285525150,9303000,,,,0.0,,Scheduled
285887028,991331,,,,0.0,,Scheduled
285538263,9071612,,,,0.0,,Scheduled
285420068,8001884,,,,0.0,,Scheduled
280192004,9014155,20.0,0.0,,48.0,,Scheduled
285878529,900091,18.0,,,406.0,,Scheduled
285438312,8000023,,,,0.0,,Scheduled
285691819,1206009,1.0,-72.0,,0.0,,Scheduled
280184548,9013716,48.0,0.0,,24.0,,Scheduled
285536552,8002549,,,,0.0,,Scheduled
285887855,992641,3.0,69.0,,9.0,,Scheduled
285421301,9014331,,,,0.0,,Scheduled
285420245,9033817,,,,0.0,,Scheduled
285900391,904833,,,,0.0,,Scheduled
285660604,1200889,,,,0.0,,Scheduled
283819046,9102778,,,,241.0,,Scheduled
285525185,5100057,,,,0.0,,Scheduled
285900697,904912,26.0,,,413.0,,Scheduled
273199943,704857,15.0,523.0,,523.0,,Scheduled
256659988,9062909,11.0,240.0,,240.0,,Scheduled
285421657,9090291,9.0,60.0,,,,Scheduled
284268908,9050307,,,,0.0,,Scheduled
285904006,902221,,,,0.0,,Scheduled
285538268,9071612,10.0,0.0,,60.0,,Scheduled
285906163,907078,9.0,,,125.0,,Scheduled
285679418,1210342,,,,0.0,,Scheduled
285881200,902501,,,,0.0,,Scheduled
285738732,9014450,14.0,60.0,,60.0,,Scheduled
273204376,706079,,,,0.0,,Scheduled
285660370,1209076,27.0,-109.0,,0.0,,Scheduled
285888611,993221,27.0,69.0,,0.0,,Scheduled
257705215,9000260,23.0,251.0,,251.0,,Scheduled
285909763,909110,,,,0.0,,Scheduled
285904141,906291,14.0,84.0,,84.0,,Scheduled
285884893,990042,,,,0.0,,Scheduled
285523305,9046671,,,,0.0,,Scheduled
285885523,980101,1.0,,,135.0,,Scheduled
